"text","text_en","cmp_code","eu_code"
"Spiking is a devastating crime for victims, leaving many women feeling vulnerable when they go out.",NA,"605.1",NA
"Labour will introduce a new criminal offence for spiking to help police better respond to this crime.",NA,"605.1",NA
"We will strengthen the rights and protections available to women in co-habiting couples,",NA,"201.2",NA
"as well as for whistleblowers in the workplace, including on sexual harassment.",NA,"201.2",NA
"Better policing",NA,"H",NA
"Under the Conservatives, poor policing performance has been tolerated, with forces spending years in special measures.",NA,"605.1",NA
"Trust in the police has been undermined by the appalling acts of some officers.",NA,"605.1",NA
"Labour will turn the page and raise standards by reforming the police.",NA,"605.1",NA
"For too long violence against women and girls has been ignored. We will use every government tool to target perpetrators and address the root causes of abuse and violence",NA,NA,NA
"Labour will give His Majesty’s Inspectorate of Constabulary, Fire & Rescue Services new powers to intervene with failing forces.",NA,"605.1",NA
"We will introduce mandatory professional standards on vetting, checks and misconduct for individual officers;",NA,"605.1",NA
"and stronger training on racism and violence against women and girls.",NA,"605.1",NA
"Anyone with a history of violence against women and girls will be barred from the service",NA,"605.1",NA
"and we will introduce automatic suspensions if officers are investigated for domestic abuse and sexual offences.",NA,"605.1",NA
"Particular care is required when investigating children.",NA,"605.1",NA
"Labour will introduce new legal safeguards around strip-searching children and young people.",NA,"605.1",NA
"Fraud accounts for almost two in five crimes, but the Conservatives have failed to respond to the scale of the challenge.",NA,"605.1",NA
"Labour will introduce a new expanded fraud strategy to tackle the full range of threats, including online, public sector and serious fraud.",NA,"605.1",NA
"We will work with technology companies to stop their platforms being exploited by fraudsters.",NA,"605.1",NA
"Criminals never stop looking for new ways to target victims.",NA,"605.1",NA
"Police must change the way they operate too, with technology and investigative techniques keeping pace with modern threats.",NA,"605.1",NA
"We will work with national policing bodies and police staff to standardise approaches to procurement, IT, professional standards and training.",NA,"605.1",NA
"And we will ensure the service is organised so as to enable investment in specialist capabilities, such as digital forensics,",NA,"605.1",NA
"and to more effectively tackle cross-border issues such as serious organised crime.",NA,"605.1",NA
"Solving crime",NA,"H",NA
"Under the Conservatives, plummeting charge and prosecution rates have emboldened criminals.",NA,"605.1",NA
"Rather than working together, police and prosecutors often engage in a blame game, which lets down victims.",NA,"605.1",NA
"Labour will reverse this, driving up the proportion of crimes solved by reducing barriers to bringing charges, cutting bureaucracy, and improving collaboration.",NA,"605.1",NA
"We will make it easier for highperforming police forces to charge domestic abuse suspects to speed up the process.",NA,"605.1",NA
"Labour recognises recruitment challenges, particularly for detectives, so we will roll out a direct entry scheme for detectives to boost investigation skills.",NA,"605.1",NA
"A justice system that puts victims first",NA,"H",NA
"After 14 years of neglect, the criminal justice system is broken.",NA,"605.1",NA
"Victims wait months, sometimes years, for their case to come to trial, unable to move on with their lives.",NA,"605.1",NA
"As an initial step to address the courts backlog, Labour will ensure more prosecutors are available by allowing Associate Prosecutors to work on appropriate cases.",NA,"605.1",NA
"We will introduce new protections for victims of crime and persistent antisocial behaviour, by increasing the powers of the Victims’ Commissioner,",NA,"605.1",NA
"and ensuring victims can access the information and support they need.",NA,"605.1",NA
"Even when criminals are found guilty, the sentences they receive often do not make sense either to victims or the wider public.",NA,"605.1",NA
"This is particularly worrying for offences against women and girls.",NA,"605.1",NA
"Labour will carry out a review of sentencing to ensure it is brought up to date.",NA,"605.1",NA
"Getting a grip of our prisons and reducing reoffending",NA,"H",NA
"Prisons in England and Wales are in crisis.",NA,"605.1",NA
"The Conservatives’ failure to build sufficient places has led to overcrowding and chaos.",NA,"605.1",NA
"Judges are being advised to delay sentencing.",NA,"605.1",NA
"Prisoners are being released early.",NA,"605.1",NA
"And fewer dangerous criminals are locked up because of a lack of space.",NA,"605.1",NA
"The Conservatives have failed to get prisons built.",NA,"605.1",NA
"Labour recognises that prisons are of national importance and therefore will use all relevant powers to build the prisons so badly needed.",NA,"605.1",NA
"As a result of overcrowding, our prisons are increasingly dangerous, plagued by drug use and violent disorder – putting prison officers in a dangerous position.",NA,"605.1",NA
"Far from being places where offenders are punished and rehabilitated, prisons are a breeding ground for more crime.",NA,"605.1",NA
"Prison leavers are more likely to reoffend if they do not have the tools to move away from crime, if they have nowhere to live and if they do not have a job on release.",NA,"504",NA
"Labour will act to reduce reoffending.",NA,"504",NA
"We will work with prisons to improve offenders’ access to purposeful activity, such as learning,",NA,"506",NA
"and ensure they create pre-release plans for those leaving custody.",NA,"504",NA
"We will support prisons to link up with local employers and the voluntary sector to get ex-offenders into work.",NA,"504",NA
"The children of those who are imprisoned are at far greater risk of being drawn into crime than their peers.",NA,"504",NA
"We will ensure that those young people are identified and offered support to break the cycle.",NA,"504",NA
"After 14 years of chaotic reorganisations, the national probation service is struggling to keep the public safe.",NA,"605.1",NA
"A lack of co-ordination between prisons, probation and other local services also means prison-leavers are not getting the right support, raising the risk that they go straight back to crime.",NA,"504",NA
"In some areas of the country, we have seen Labour Mayors pioneering a more joined-up approach to reduce reoffending.",NA,"504",NA
"In Greater Manchester, probation is linked up with housing and health services to ensure offenders leaving custody receive the support they need.",NA,"504",NA
"Labour will conduct a strategic review of probation governance, including considering the benefits of devolved models.",NA,"504",NA
"Historical injustices",NA,"H",NA
"Under the Conservatives, too many victims of historical injustices have had insult added to injury by years of legal delays.",NA,"202.1",NA
"Without justice and the truth, victims and their families cannot move forward.",NA,"202.1",NA
"Labour will right this wrong, act on the findings of the Infected Blood Inquiry, and respond to the findings of the Grenfell Inquiry and the Covid-19 Inquiry, to ensure swift resolution.",NA,"202.1",NA
"Labour will introduce a ‘Hillsborough Law’ which will place a legal duty of candour on public servants and authorities,",NA,"202.1",NA
"and provide legal aid for victims of disasters or staterelated deaths.",NA,"202.1",NA
"We will ensure the victims of the appalling Windrush scandal have their voices heard",NA,"202.1",NA
"and the compensation scheme is run effectively, with a new Windrush Commissioner.",NA,"202.1",NA
"Labour will also ensure, through an investigation or inquiry, that the truth about the events at Orgreave comes to light.",NA,"202.1",NA
"Labour will stop the chaos that lets too many criminals act with impunity, turn the page with stronger policing, and rebuild our criminal justice system.",NA,"605.1",NA
"BREAK DOWN THE BARRIERS TO OPPORTUNITY",NA,"H",NA
"Recruit 6,500 new expert teachers in key subjects",NA,"506",NA
"3,000 new primary school-based nurseries",NA,"506",NA
"Free breakfast clubs in every primary school",NA,"506",NA
"A modern curriculum so young people are ready for work and life",NA,"506",NA
"High-quality apprenticeships and specialist technical colleges",NA,"506",NA
"Zahida, Trust School Improvement Partner",NA,NA,NA
"I went into education to make a difference for all children, especially those from council estates like the one I grew up on.",NA,NA,NA
"I taught Spanish to Labour’s Shadow Secretary of State for Education Bridget Phillipson.",NA,NA,NA
"Having been a headteacher, it is my privilege to support Labour’s plans for 6,500 new teachers, free breakfast clubs in every primary school, and to give all children the chance to take part in music, sport, and the arts.",NA,NA,NA
"Bridget and her colleagues in government will continue to make that difference.”",NA,NA,NA
"Whoever you are, wherever you come from, Britain should be a country where hard work means you can get on in life.",NA,"503",NA
"Under the Conservatives, this basic promise – that if you work hard, you will enjoy the rewards – has been broken.",NA,"503",NA
"We are a country where who your parents are – and how much money they have – too often counts for more than your effort and enterprise.",NA,"503",NA
"Too many people see success as something that happens to others.",NA,"503",NA
"This is an appalling waste of talent as well as a huge injustice.",NA,"503",NA
"So, breaking the pernicious link between background and success will be a defining mission for Labour.",NA,"503",NA
"First, we must recognise that greater opportunity requires greater security.",NA,"503",NA
"Tackling economic insecurity – at work, at home, in our communities and public services – is the golden thread that runs through all of Labour’s missions.",NA,"503",NA
"On that secure foundation, we can build an education system that prepares our children for life, work, and the future.",NA,"506",NA
"Our education system is struggling to cope after years of chronic mismanagement under the Conservatives.",NA,"506",NA
"Childcare and early education are increasingly unaffordable and unavailable.",NA,"506",NA
"Too many children arrive at primary school not ready to learn.",NA,"506",NA
"Too many children are not even getting to school.",NA,"506",NA
"Teachers are burnt out and leaving in droves.",NA,"506",NA
"Fewer people are participating in apprenticeships and training.",NA,"411",NA
"Higher education is in crisis.",NA,"506",NA
"Meanwhile, too many of our young people leave school unprepared for the future.",NA,"506",NA
"Breaking the pernicious link between background and success will be a defining mission for Labour",NA,NA,NA
"Labour will transform our education system so that young people get the opportunities they deserve.",NA,"506",NA
"We will expand our childcare and early-years system,",NA,"506",NA
"drive up standards,",NA,"506",NA
"modernise the school curriculum,",NA,"506",NA
"reform assessment",NA,"506",NA
"and create higher-quality training and employment paths by empowering local communities to develop the skills people need.",NA,"411",NA
"We will also put employers at the heart of our skills system.",NA,"411",NA
"Every child should believe that success belongs to them.",NA,"503",NA
"Education has so often been the spark that can light a fire within, transforming life chances.",NA,"506",NA
"It is time to light that fire for the whole country.",NA,"503",NA
"Family security",NA,"H",NA
"The last Labour government lifted over half a million children and over a million pensioners out of poverty.",NA,"504",NA
"That progress transformed life chances and ensured security in retirement.",NA,"504",NA
"The next Labour government will build on that legacy of pursuing opportunity and social justice.",NA,"503",NA
"Good work will be the foundation of our approach to tackling poverty and inequality.",NA,"503",NA
"We will create more good jobs,",NA,"701",NA
"reform employment support,",NA,"504",NA
"and make work pay so that many more people benefit from the dignity and purpose of work.",NA,"701",NA
"Labour is committed to reviewing Universal Credit so that it makes work pay and tackles poverty.",NA,"504",NA
"We want to end mass dependence on emergency food parcels, which is a moral scar on our society.",NA,"504",NA
"Child poverty has gone up by 700,000 under the Conservatives, with over four million children now growing up in a low-income family.",NA,"504",NA
"Last year, a million children experienced destitution.",NA,"504",NA
"This not only harms children’s lives now, it damages their future prospects,",NA,"504",NA
"and holds back our economic potential as a country.",NA,"410",NA
"Labour will develop an ambitious strategy to reduce child poverty.",NA,"503",NA
"We will work with the voluntary sector, faith organisations, trade unions, business, devolved and local government, and communities to bring about change.",NA,"503",NA
"We will take initial steps to confront poverty by introducing free breakfast clubs in every primary school,",NA,"504",NA
"protecting renters from arbitrary eviction,",NA,"403",NA
"slashing fuel poverty,",NA,"503",NA
"banning exploitative zero hours contracts,",NA,"701",NA
"and improving support to help people get into good work.",NA,"701",NA
"Our system of state, private, and workplace pensions provide the basis for security in retirement.",NA,"504",NA
"Labour will retain the triple lock for the state pension.",NA,"504",NA
"We will also adopt reforms to workplace pensions to deliver better outcomes for UK savers and pensioners.",NA,"504",NA
"Our pensions review will consider what further steps are needed to improve security in retirement,",NA,"504",NA
"as well as to increase productive investment in the UK economy.",NA,"401",NA
"IMELDA STAUNTON CBE",NA,NA,NA
"Actor",NA,NA,NA
"I welcome Labour’s proposals set out by Keir Starmer to broaden opportunity and make sure all young people have access to the arts.",NA,NA,NA
"Opening up access to creativity in our schools is critical, not just so that our children have a better chance at a career in the arts, but because access is what will fuel growth in the creative industries — one of the most important sectors for the future of the economy — creating good jobs in all corners of the country.”",NA,NA,NA
"Security also means having a secure roof over your head.",NA,"403",NA
"That is not the case for too many renting their homes privately.",NA,"403",NA
"Labour will legislate where the Conservatives have failed, overhauling the regulation of the private rented sector.",NA,"403",NA
"We will immediately abolish Section 21 ‘no fault’ evictions,",NA,"403",NA
"prevent private renters being exploited and discriminated against, empower them to challenge unreasonable rent increases, and take steps to decisively raise standards, including extending ‘Awaab’s Law’ to the private sector.",NA,"403",NA
"High-quality early education and childcare is a crucial opportunity to transform life chances… Labour will open an additional 3,000 nurseries",NA,NA,NA
"Labour will also take decisive action to improve building safety, including through regulation, to ensure we never again see a repeat of the Grenfell fire.",NA,"403",NA
"We will review how to better protect leaseholders from costs and take steps to accelerate the pace of remediation across the country.",NA,"403",NA
"We will put a renewed focus on ensuring those responsible for the building safety crisis pay to put it right.",NA,"403",NA
"For far too many leaseholders, the reality of home ownership falls woefully short of the dream they were promised.",NA,"403",NA
"Labour will act where the Conservatives have failed and finally bring the feudal leasehold system to an end.",NA,"403",NA
"We will enact the package of Law Commission proposals on leasehold enfranchisement, right to manage and commonhold.",NA,"403",NA
"We will take further steps to ban new leasehold flats and ensure commonhold is the default tenure.",NA,"403",NA
"We will tackle unregulated and unaffordable ground rent charges.",NA,"403",NA
"We will act to bring the injustice of ‘fleecehold’ private housing estates and unfair maintenance costs to an end.",NA,"403",NA
"The last Labour government made huge strides in ending homelessness.",NA,"504",NA
"Under the Conservatives, that progress has been undone, with rough sleepers an all-too-common sight in our towns and cities, and a sharp rise in hidden homelessness.",NA,"504",NA
"Building on the lessons of our past, Labour will develop a new cross-government strategy, working with Mayors and Councils across the country, to put Britain back on track to ending homelessness.",NA,"504",NA
"Best start in life",NA,"H",NA
"High-quality early education and childcare is a crucial opportunity to transform life chances.",NA,"506",NA
"Too often it is unavailable, or unaffordable.",NA,"506",NA
"As an initial step, Labour will open an additional 3,000 nurseries through upgrading space in primary schools, to deliver the extension of government funded hours families are entitled to.",NA,"506",NA
"Supporting children in the early part of their life also means giving parents the flexibility they need to care for their children.",NA,"506",NA
"Labour will review the parental leave system, so it best supports working families, within our first year in government.",NA,"504",NA
"Every child should have a loving, secure home.",NA,"503",NA
"Labour will work with local government to support children in care, including through kinship, foster care, and adoption,",NA,"504",NA
"as well as strengthening regulation of the children’s social care sector.",NA,"403",NA
"Sadly, too often we see families falling through the cracks of public services.",NA,"503",NA
"Labour will improve data sharing across services, with a single unique identifier, to better support children and families.",NA,"503",NA
"Raising school standards",NA,"H",NA
"Labour is determined to raise school standards for every child, and ensure they are prepared for the future.",NA,"506",NA
"Most children attend schools where the Conservatives are failing to provide the support and teaching that they need.",NA,"506",NA
"Labour will end the VAT exemption and business rates relief for private schools to invest in our state schools.",NA,"403",NA
"Labour will fund free breakfast clubs in every primary school, accessible to all children.",NA,"506",NA
"Our breakfast clubs will support parents through the cost-ofliving crisis",NA,"503",NA
"The factor that makes the biggest difference to a child’s education is high-quality teaching; but there are shortages of qualified teachers across the country.",NA,"506",NA
"Labour will recruit an additional 6,500 new expert teachers.",NA,"506",NA
"We will get more teachers into shortage subjects,",NA,"506",NA
"support areas that face recruitment challenges,",NA,"506",NA
"and tackle retention issues.",NA,"506",NA
"The way bursaries are allocated, and the structure of retention payments, will be reviewed.",NA,"506",NA
"Teaching is a hard-earned and hard-learned skill, Labour will work to further raise its status.",NA,"506",NA
"We will update the Early Career Framework, maintaining its grounding in evidence, and ensure any new teacher entering the classroom has, or is working towards, Qualified Teacher Status.",NA,"506",NA
"We will introduce a new Teacher Training Entitlement to ensure teachers stay up to date on best practice with continuing professional development.",NA,"506",NA
"School support staff play a vital role in children’s education and development.",NA,"506",NA
"Labour will reinstate the School Support Staff Negotiating Body, which will help address the acute recruitment and retention crisis in support roles.",NA,"506",NA
"Raising school standards starts with early education.",NA,"506",NA
"The last Labour government’s promotion of phonics put rocket boosters under the reading and writing ability of a generation of children.",NA,"506",NA
"We will do the same for numeracy, improving the quality of maths teaching across nurseries and primary schools.",NA,"506",NA
"Developing early communication skills is another key foundation for life, with serious knock-on consequences when development is delayed.",NA,"506",NA
"Labour will fund evidence-based early-language interventions in primary schools, so that every child can find their voice.",NA,"506",NA
"Alongside high-quality teaching, driving up standards in education requires outstanding leadership.",NA,"506",NA
"Labour will create a new Excellence in Leadership Programme, a mentoring framework that expands the capacity of headteachers and leaders to improve their schools.",NA,"506",NA
"Labour will introduce new Regional Improvement Teams, to enhance school-to-school support, and spread best practice.",NA,"506",NA
"Accountability is non-negotiable, which is why Labour supports school inspection.",NA,"506",NA
"Under the Conservatives our inspection regime has been broken.",NA,"506",NA
"A system which declares nine in ten schools are good or outstanding fails to provide sufficient information on school performance.",NA,"506",NA
"We will enhance the inspection regime by replacing a single headline grade with a new report card system telling parents clearly how schools are performing.",NA,"506",NA
"We will also bring Multi-Academy Trusts into the inspection system and introduce a new annual review of safeguarding, attendance, and off-rolling.",NA,"506",NA
"Every child should have a broad curriculum with an excellent foundation in reading, writing and maths, and support to develop essential digital, speaking, and creative skills.",NA,"506",NA
"Yet today, too many are missing out.",NA,"506",NA
"Labour will launch an expert-led review of curriculum and assessment, working with school staff, parents and employers to change this.",NA,"506",NA
"Our reforms will build on the hard work of teachers who have brought their subjects alive with knowledge rich syllabuses, to deliver a curriculum which is rich and broad, inclusive, and innovative.",NA,"506",NA
"To capture this breadth, our review will consider the right balance of assessment methods whilst protecting the important role of examinations.",NA,"506",NA
"Too often our education and care systems do not meet the needs of all children, including those with Special Educational Needs and Disabilities (SEND).",NA,"506",NA
"Labour will take a community-wide approach, improving inclusivity and expertise in mainstream schools,",NA,"506",NA
"as well as ensuring special schools cater to those with the most complex needs.",NA,"506",NA
"We will make sure admissions decisions account for the needs of communities and require all schools to co-operate with their local authority on school admissions, SEND inclusion, and place planning.",NA,"506",NA
"Too many children’s life chances are being scarred by rising poverty.",NA,"503",NA
"Too many arrive at school not ready to learn, and too many are absent.",NA,"503",NA
"Poor mental health is another barrier to learning. The struggle to access support is paralysing children and young people through their formative years. Labour will provide access to specialist mental health professionals in every school",NA,NA,NA
"Breakfast clubs improve behaviour, attendance, and learning.",NA,"506",NA
"Labour will fund free breakfast clubs in every primary school, accessible to all children.",NA,"506",NA
"Our breakfast clubs will support parents through the cost-of-living crisis.",NA,"503",NA
"We will also bring down the cost of school by limiting the number of branded items of uniform and PE kit that schools can require.",NA,"503",NA
"Poor mental health is another barrier to learning.",NA,"504",NA
"The struggle to access support is paralysing children and young people through their formative years.",NA,"504",NA
"Labour will provide access to specialist mental health professionals in every school, so every young person has access to early support to address problems before they escalate.",NA,"504",NA
"This will complement our plan for Young Futures Hubs, which will make sure every community has an open-access hub for children and young people with drop-in mental health support.",NA,"504",NA
"Reforming further and higher education",NA,"H",NA
"After years of Conservative chaos and policy churn, the skills system in England is confusing for young people, adults, and employers.",NA,"411",NA
"Apprenticeship numbers have plummeted.",NA,"411",NA
"Skills shortages are widespread.",NA,"411",NA
"Young people have been left without the opportunities they need.",NA,"503",NA
"The result is an economy without the necessary skills, nor any plan for the skills needs of the future.",NA,"411",NA
"Labour will address this by bringing forward a comprehensive strategy for post-16 education.",NA,"506",NA
"And we will guarantee training, an apprenticeship, or help to find work for all 18- to 21-year-olds.",NA,"411",NA
"We will establish Skills England to bring together business, training providers and unions with national and local government to ensure we have the highly trained workforce needed to deliver Labour’s Industrial Strategy.",NA,"405",NA
"Skills England will formally work with the Migration Advisory Committee to make sure training in England accounts for the overall needs of the labour market.",NA,"411",NA
"And we are committed to devolving adult skills funding to Combined Authorities, empowering local leaders to have greater control of skills development in their areas, alongside a greater role in supporting people into work.",NA,"301",NA
"Skills England will co-ordinate between local areas to ensure everyone can access all the opportunities available.",NA,"503",NA
"Labour will transform Further Education colleges into specialist Technical Excellence Colleges.",NA,"411",NA
"These colleges will work with businesses, trade unions, and local government to provide young people with better job opportunities",NA,"701",NA
"and the highly trained workforce that local economies need.",NA,"411",NA
"Labour will also reform the Conservatives’ broken Apprenticeships Levy.",NA,"411",NA
"The current rigid rules ignore vital skills and training needed to access apprenticeships.",NA,"411",NA
"Labour will create a flexible Growth and Skills Levy, with Skills England consulting on eligible courses to ensure qualifications offer value for money.",NA,"411",NA
"Labour will continue to support the aspiration of every person who meets the requirements and wants to go to university.",NA,"506",NA
"We recognise that UK higher education creates opportunity, is a world-leading sector in our economy, and supports local communities.",NA,"506",NA
"To better integrate further and higher education, and ensure high-quality teaching, Labour’s post-16 skills strategy will set out the role for different providers,",NA,"506",NA
"and how students can move between institutions,",NA,"506",NA
"as well as strengthening regulation.",NA,"403",NA
"We will act to improve access to universities and raise teaching standards.",NA,"506",NA
"The current higher education funding settlement does not work for the taxpayer, universities, staff, or students.",NA,"506",NA
"Labour will act to create a secure future for higher education and the opportunities it creates across the UK.",NA,"506",NA
"We will work with universities to deliver for students and our economy.",NA,"506",NA
"Access to arts, music and sport",NA,"H",NA
"With Labour, the arts and music will no longer be the preserve of a privileged few.",NA,"502",NA
"Culture is an essential part of supporting children and young people to develop creativity and find their voice.",NA,"502",NA
"There is huge potential for growth in the creative industries that benefit every corner of the UK.",NA,"502",NA
"Labour will implement our creative industries sector plan as part of our Industrial Strategy,",NA,"502",NA
"creating good jobs",NA,"701",NA
"and accelerating growth in film, music, gaming, and other creative sectors.",NA,"502",NA
"We will work constructively with the BBC and our other public service broadcasters so they continue to inform, educate and entertain people,",NA,"502",NA
"and support the creative economy by commissioning distinctively British content.",NA,"403",NA
"Labour will support children to study a creative or vocational subject until they are 16, and ensure accountability measures reflect this.",NA,"502",NA
"We will get more children active by protecting time for physical education,",NA,"502",NA
"and supporting the role grassroots clubs play in expanding access to sport.",NA,"502",NA
"Labour will improve access to cultural assets by requiring publicly funded national museums and galleries to increase the loans they make from their collections to communities across the country.",NA,"502",NA
"We will also launch a new National Music Education Network – a one-stop shop with information on courses and classes for parents, teachers and children.",NA,"502",NA
"Access to music, drama and sport has become difficult and expensive because of ticket touting.",NA,"403",NA
"Labour will put fans back at the heart of events by introducing new consumer protections on ticket resales.",NA,"403",NA
"From the Men’s UEFA European Football Championship to the ICC Women’s T20 World Cup to the Invictus Games, Labour will deliver international events with pride and seek new opportunities where we can,",NA,"502",NA
"creating a legacy to inspire the next generation of talent",NA,"502",NA
"while promoting exercise and healthy living.",NA,"502",NA
"Labour is committed to making Britain the best place in the world to be a football fan.",NA,"502",NA
"We will reform football governance to protect football clubs across our communities and to give fans a greater say in the way they are run.",NA,"403",NA
"We will introduce a Football Governance Bill, which will establish an independent regulator to ensure financial sustainability of football clubs in England.",NA,"403",NA
"We will never allow a closed league of select clubs to be siphoned off from the English football pyramid.",NA,"403",NA
"Respect and opportunity for all",NA,"H",NA
"Everyone in this country deserves a government that matches their ambition.",NA,"503",NA
"Labour will ensure no matter whatever your background, you can thrive, and therefore we will enact the socio-economic duty in the Equality Act 2010.",NA,"503",NA
"Women’s equality will be at the heart of our missions.",NA,"503",NA
"Our plan to Make Work Pay will transform the lives of working women, including by strengthening rights to equal pay and protections from maternity and menopause discrimination and sexual harassment.",NA,"503",NA
"And Labour will take action to reduce the gender pay gap, building on the legacy of Barbara Castle’s Equal Pay Act.",NA,"503",NA
"Labour will introduce a landmark Race Equality Act, to enshrine in law the full right to equal pay for Black, Asian, and other ethnic minority people, strengthen protections against dual discrimination and root out other racial inequalities.",NA,"503",NA
"Labour will also reverse the Conservatives’ decision to downgrade the monitoring of antisemitic and Islamophobic hate.",NA,"503",NA
"Labour is committed to championing the rights of disabled people and to the principle of working with them, so that their views and voices will be at the heart of all we do.",NA,"503",NA
"We will introduce the full right to equal pay for disabled people.",NA,"503",NA
"Building on gender pay gap reporting, we will introduce disability and ethnicity pay gap reporting for large employers.",NA,"503",NA
"We will support disabled people to work by improving employment support and access to reasonable adjustments.",NA,"503",NA
"We will also tackle the Access to Work backlog and make sure people can try out a job without fear of an immediate benefit reassessment if it does not work out.",NA,"504",NA
"Delivering opportunities for all means that everyone should be treated with respect and dignity.",NA,"503",NA
"Labour will protect LGBT+ and disabled people by making all existing strands of hate crime an aggravated offence.",NA,"605.1",NA
"So-called conversion therapy is abuse – there is no other word for it – so Labour will finally deliver a full trans-inclusive ban on conversion practices,",NA,"605.1",NA
"while protecting the freedom for people to explore their sexual orientation and gender identity.",NA,"201.2",NA
"We will also modernise, simplify, and reform the intrusive and outdated gender recognition law to a new process.",NA,"503",NA
"We will remove indignities for trans people who deserve recognition and acceptance;",NA,"503",NA
"whilst retaining the need for a diagnosis of gender dysphoria from a specialist doctor, enabling access to the healthcare pathway.",NA,"504",NA
"With Labour, the arts and music will no longer be the preserve of a privileged few. Culture is an essential part of supporting children and young people to develop creativity and find their voice",NA,NA,NA
"Labour is proud of our Equality Act and the rights and protections it affords women; we will continue to support the implementation of its single-sex exceptions.",NA,"503",NA
"Labour will stop the chaos, end the failure and division of the last 14 years, and turn the page to ensure everyone can thrive.",NA,"503",NA
"BUILD AN NHS FIT FOR THE FUTURE",NA,"H",NA
"Cut NHS waiting times with 40,000 more appointments every week",NA,"504",NA
"Double the number of cancer scanners",NA,"504",NA
"A new Dentistry Rescue Plan",NA,"504",NA
"8,500 additional mental health staff",NA,"504",NA
"Return of the family doctor",NA,"504",NA
"MY STORY",NA,NA,NA
"Haruna, security manager, former Conservative voter",NA,NA,NA
"""I’ve always voted Conservative but I won’t be again.",NA,NA,NA
"They’ve let the country down badly.",NA,NA,NA
"My wife is a teacher at a local school and I’m a security manager in London.",NA,NA,NA
"We love living in Thurrock.",NA,NA,NA
"But over the last ten years things have gotten worse.",NA,NA,NA
"Booking the dentist for my daughter was a nightmare.",NA,NA,NA
"We had to wait over a year for an appointment.",NA,NA,NA
"We switched and voted Labour at the local elections.",NA,NA,NA
"Keir Starmer is a good man.",NA,NA,NA
"His plan to get more NHS appointments is so important.",NA,NA,NA
"He’ll deliver it.”",NA,NA,NA
"The 1945 Labour government founded our National Health Service on principles that have stood the test of time:",NA,"305.1",NA
"The best health services should be available, free for all.",NA,"504",NA
"Money should no longer be the passport to the best treatment.",NA,"504",NA
"People should get the best that modern science can offer.",NA,"504",NA
"For decades the NHS has served us well, with those values enduring.",NA,"504",NA
"These are the principles which will underpin the next Labour government’s plan to reform the NHS.",NA,"504",NA
"But as we look at the NHS now, it is clearly broken – and the Conservatives broke it.",NA,"305.1",NA
"Whilst the Covid-19 pandemic placed the NHS under unprecedented stress, the reality is waiting lists were at record highs even before it struck.",NA,"504",NA
"Rather than healthcare being ‘free for all’, we now find ourselves with a de facto two-tier system – with working people regularly forced to scrape together the means to go private.",NA,"504",NA
"Meanwhile, over the past 14 years, the ‘winter crisis’ cycle has become part of the national calendar.",NA,"504",NA
"Every year, a new crisis is declared.",NA,"504",NA
"Then, every year, the Conservatives reach for a sticking plaster patch-up to get through the winter, without ever addressing the root cause.",NA,"504",NA
"Labour’s mission is to build an NHS fit for the future. Investment alone won’t be enough to tackle the problems facing the NHS; it must go hand in hand with fundamental reform",NA,NA,NA
"This is a situation Labour is familiar with: we have saved the NHS before, and the next Labour Government will do so again.",NA,"504",NA
"With Labour, it will always be publicly owned and publicly funded.",NA,"504",NA
"But our ambition goes beyond returning the NHS to what it was.",NA,"504",NA
"Labour’s mission is to build an NHS fit for the future.",NA,"504",NA
"Investment alone won’t be enough to tackle the problems facing the NHS; it must go hand in hand with fundamental reform.",NA,"504",NA
"We must change the NHS so that it becomes not just a sickness service, but able to prevent ill heath in the first place.",NA,"504",NA
"It must also reflect the change in the nature of disease, with a greater focus on the management of chronic, long-term conditions.",NA,"504",NA
"And we will deliver a renewed drive to tackle the biggest killers;",NA,"504",NA
"cutting the lives lost to cancer, cardiovascular disease and suicide,",NA,"504",NA
"while ensuring people live well for longer.",NA,"504",NA
"Labour’s reforms will shift our NHS away from a model geared towards late diagnosis and treatment, to a model where more services are delivered in local communities.",NA,"504",NA
"We will harness the power of technologies like AI to transform the speed and accuracy of diagnostic services, saving potentially thousands of lives.",NA,"504",NA
"And we will embed a greater focus on prevention throughout the entire healthcare system and supporting services.",NA,"504",NA
"As we knew in 1945, much avoidable ill health can be prevented.",NA,"504",NA
"The factor that is markedly different from the past decades is our understanding of mental health.",NA,"504",NA
"Across society, mental health has stepped out of the shadows, yet it is difficult to argue the NHS has kept up.",NA,"504",NA
"Indeed, Britain is currently suffering from a mental health epidemic that is paralysing lives, particularly those of children and young people.",NA,"504",NA
"This is a tragedy – arguably nothing says more about the state of a nation than the wellbeing of its children.",NA,"504",NA
"So right at the core of our mission will be a bold new ambition to raise the healthiest generation of children in our history.",NA,"504",NA
"And, as a crucial part of that, we will reform the NHS to ensure we give mental health the same attention and focus as physical health.",NA,"504",NA
"Get the NHS back on its feet",NA,"H",NA
"We should all be able to trust that the NHS will be there for us when we need it, whether it is a GP appointment, an ambulance, or help at A&E.",NA,"504",NA
"Labour’s immediate priority on health will be to get a grip on the record waiting list.",NA,"504",NA
"We will return to meeting NHS performance standards.",NA,"504",NA
"That means patients should expect to wait no longer than 18 weeks from referral for consultant-led treatment of non-urgent health conditions.",NA,"504",NA
"This standard was achieved with the last Labour government and will be again under the next.",NA,"504",NA
